Event_ID,Zone_ID,Date,Month,Season,Hour,Detection_Status,Outcome,Method,Response_Time_Min,Weather_Condition
EVT_133_04587,SGR_ZONE_133,2023-01-31,1,Winter,22,1,Alert Triggered,Unknown,14.0,Clear
EVT_133_04588,SGR_ZONE_133,2023-05-01,5,Spring,22,0,Undetected,Foot Patrol,,Fog
EVT_133_04589,SGR_ZONE_133,2023-05-01,5,Spring,23,1,Retreated,Foot Patrol,48.0,Clear
EVT_133_04590,SGR_ZONE_133,2023-11-27,11,Autumn,22,1,Retreated,Foot Patrol,26.0,Clear
EVT_133_04591,SGR_ZONE_133,2023-11-27,11,Autumn,22,1,Alert Triggered,Vehicle,41.0,Fog
EVT_133_04592,SGR_ZONE_133,2024-01-26,1,Winter,22,0,Undetected,Foot Patrol,,Cloudy
EVT_133_04593,SGR_ZONE_133,2024-01-26,1,Winter,0,1,Neutralized,Foot Patrol,9.0,Clear
EVT_133_04594,SGR_ZONE_133,2024-01-26,1,Winter,2,1,Alert Triggered,Foot Patrol,13.0,Cloudy
EVT_133_04595,SGR_ZONE_133,2024-02-25,2,Winter,0,1,Retreated,Foot Patrol,44.0,Fog
EVT_133_04596,SGR_ZONE_133,2024-02-25,2,Winter,23,1,Retreated,Foot Patrol,20.0,Cloudy
EVT_133_04597,SGR_ZONE_133,2024-03-26,3,Spring,4,0,Undetected,Vehicle,,Clear
EVT_133_04598,SGR_ZONE_133,2024-03-26,3,Spring,0,1,Alert Triggered,Vehicle,52.0,Clear
EVT_133_04599,SGR_ZONE_133,2024-05-25,5,Spring,22,1,Alert Triggered,Unknown,39.0,Cloudy
EVT_133_04600,SGR_ZONE_133,2024-05-25,5,Spring,1,1,Neutralized,Foot Patrol,45.0,Clear
EVT_133_04601,SGR_ZONE_133,2024-05-25,5,Spring,1,1,Neutralized,Vehicle,19.0,Clear
EVT_133_04602,SGR_ZONE_133,2024-08-23,8,Monsoon,22,1,Alert Triggered,Foot Patrol,11.0,Fog
EVT_133_04603,SGR_ZONE_133,2024-08-23,8,Monsoon,0,1,Alert Triggered,Foot Patrol,56.0,Clear
EVT_133_04604,SGR_ZONE_133,2024-09-22,9,Autumn,1,1,Retreated,Foot Patrol,5.0,Cloudy
EVT_133_04605,SGR_ZONE_133,2024-09-22,9,Autumn,1,1,Alert Triggered,Vehicle,50.0,Cloudy
EVT_133_04606,SGR_ZONE_133,2024-09-22,9,Autumn,2,1,Retreated,Drone (Suspicious),52.0,Clear
EVT_133_04607,SGR_ZONE_133,2024-09-22,9,Autumn,1,1,Retreated,Foot Patrol,16.0,Cloudy
EVT_133_04608,SGR_ZONE_133,2024-11-21,11,Autumn,2,0,Undetected,Vehicle,,Fog
EVT_133_04609,SGR_ZONE_133,2024-11-21,11,Autumn,22,1,Retreated,Vehicle,20.0,Clear
EVT_133_04610,SGR_ZONE_133,2024-11-21,11,Autumn,2,0,Undetected,Drone (Suspicious),,Cloudy
EVT_133_04611,SGR_ZONE_133,2024-11-21,11,Autumn,22,0,Undetected,Foot Patrol,,Cloudy
EVT_133_04612,SGR_ZONE_133,2024-11-21,11,Autumn,23,1,Retreated,Unknown,48.0,Clear
EVT_134_04613,SGR_ZONE_134,2023-01-01,1,Winter,1,0,Undetected,Foot Patrol,,Cloudy
EVT_134_04614,SGR_ZONE_134,2023-01-01,1,Winter,1,0,Undetected,Foot Patrol,,Clear
EVT_134_04615,SGR_ZONE_134,2023-01-31,1,Winter,22,0,Undetected,Vehicle,,Clear
EVT_134_04616,SGR_ZONE_134,2023-03-02,3,Spring,22,1,Neutralized,Foot Patrol,58.0,Cloudy
EVT_134_04617,SGR_ZONE_134,2023-03-02,3,Spring,22,1,Retreated,Unknown,29.0,Clear
EVT_134_04618,SGR_ZONE_134,2023-03-02,3,Spring,1,0,Undetected,Vehicle,,Clear
EVT_134_04619,SGR_ZONE_134,2023-03-02,3,Spring,1,1,Neutralized,Foot Patrol,6.0,Clear
EVT_134_04620,SGR_ZONE_134,2023-03-02,3,Spring,22,1,Retreated,Unknown,19.0,Fog
EVT_134_04621,SGR_ZONE_134,2023-04-01,4,Spring,1,1,Neutralized,Foot Patrol,34.0,Clear
EVT_134_04622,SGR_ZONE_134,2023-04-01,4,Spring,23,0,Undetected,Unknown,,Clear
EVT_134_04623,SGR_ZONE_134,2023-05-01,5,Spring,0,1,Alert Triggered,Foot Patrol,19.0,Cloudy
EVT_134_04624,SGR_ZONE_134,2023-05-01,5,Spring,1,0,Undetected,Foot Patrol,,Cloudy
EVT_134_04625,SGR_ZONE_134,2023-07-30,7,Monsoon,1,1,Neutralized,Foot Patrol,20.0,Snow
EVT_134_04626,SGR_ZONE_134,2023-07-30,7,Monsoon,0,0,Undetected,Unknown,,Snow
EVT_134_04627,SGR_ZONE_134,2023-07-30,7,Monsoon,0,1,Neutralized,Unknown,51.0,Cloudy
EVT_134_04628,SGR_ZONE_134,2023-08-29,8,Monsoon,3,0,Undetected,Foot Patrol,,Clear
EVT_134_04629,SGR_ZONE_134,2023-09-28,9,Autumn,1,1,Alert Triggered,Unknown,15.0,Clear
EVT_134_04630,SGR_ZONE_134,2023-09-28,9,Autumn,4,1,Neutralized,Vehicle,22.0,Cloudy
EVT_134_04631,SGR_ZONE_134,2023-11-27,11,Autumn,1,1,Retreated,Vehicle,28.0,Fog
EVT_134_04632,SGR_ZONE_134,2023-11-27,11,Autumn,22,0,Undetected,Foot Patrol,,Cloudy
EVT_134_04633,SGR_ZONE_134,2023-11-27,11,Autumn,0,1,Neutralized,Foot Patrol,21.0,Clear
EVT_134_04634,SGR_ZONE_134,2023-11-27,11,Autumn,0,1,Alert Triggered,Unknown,57.0,Cloudy
EVT_134_04635,SGR_ZONE_134,2023-12-27,12,Winter,23,0,Undetected,Foot Patrol,,Fog
EVT_134_04636,SGR_ZONE_134,2023-12-27,12,Winter,23,1,Alert Triggered,Foot Patrol,11.0,Cloudy
EVT_134_04637,SGR_ZONE_134,2023-12-27,12,Winter,0,1,Neutralized,Foot Patrol,16.0,Cloudy
EVT_134_04638,SGR_ZONE_134,2023-12-27,12,Winter,1,0,Undetected,Unknown,,Fog
EVT_134_04639,SGR_ZONE_134,2023-12-27,12,Winter,1,0,Undetected,Foot Patrol,,Fog
EVT_134_04640,SGR_ZONE_134,2024-01-26,1,Winter,22,1,Neutralized,Vehicle,31.0,Clear
EVT_134_04641,SGR_ZONE_134,2024-01-26,1,Winter,23,1,Retreated,Foot Patrol,29.0,Cloudy
EVT_134_04642,SGR_ZONE_134,2024-01-26,1,Winter,2,1,Alert Triggered,Foot Patrol,43.0,Clear
EVT_134_04643,SGR_ZONE_134,2024-02-25,2,Winter,22,1,Retreated,Vehicle,53.0,Cloudy
EVT_134_04644,SGR_ZONE_134,2024-02-25,2,Winter,2,1,Retreated,Vehicle,45.0,Cloudy
EVT_134_04645,SGR_ZONE_134,2024-03-26,3,Spring,1,0,Undetected,Vehicle,,Cloudy
EVT_134_04646,SGR_ZONE_134,2024-03-26,3,Spring,0,1,Retreated,Drone (Suspicious),14.0,Fog
EVT_134_04647,SGR_ZONE_134,2024-05-25,5,Spring,0,1,Retreated,Foot Patrol,54.0,Cloudy
EVT_134_04648,SGR_ZONE_134,2024-05-25,5,Spring,1,1,Retreated,Vehicle,22.0,Clear
EVT_134_04649,SGR_ZONE_134,2024-10-22,10,Autumn,2,1,Neutralized,Foot Patrol,51.0,Fog
EVT_134_04650,SGR_ZONE_134,2024-10-22,10,Autumn,0,1,Neutralized,Foot Patrol,28.0,Clear
EVT_134_04651,SGR_ZONE_134,2024-10-22,10,Autumn,2,1,Retreated,Foot Patrol,38.0,Cloudy
EVT_134_04652,SGR_ZONE_134,2024-10-22,10,Autumn,0,1,Retreated,Drone (Suspicious),13.0,Cloudy
EVT_134_04653,SGR_ZONE_134,2024-10-22,10,Autumn,0,1,Alert Triggered,Foot Patrol,38.0,Clear
EVT_134_04654,SGR_ZONE_134,2024-10-22,10,Autumn,0,1,Neutralized,Drone (Suspicious),53.0,Clear
EVT_134_04655,SGR_ZONE_134,2024-10-22,10,Autumn,22,1,Neutralized,Drone (Suspicious),20.0,Clear
EVT_135_04656,SGR_ZONE_135,2023-01-01,1,Winter,0,0,Undetected,Foot Patrol,,Fog
EVT_135_04657,SGR_ZONE_135,2023-01-01,1,Winter,0,1,Retreated,Drone (Suspicious),6.0,Fog
EVT_135_04658,SGR_ZONE_135,2023-01-01,1,Winter,0,1,Retreated,Unknown,16.0,Clear
EVT_135_04659,SGR_ZONE_135,2023-01-31,1,Winter,3,1,Retreated,Drone (Suspicious),9.0,Clear
EVT_135_04660,SGR_ZONE_135,2023-01-31,1,Winter,1,1,Alert Triggered,Foot Patrol,42.0,Clear
EVT_135_04661,SGR_ZONE_135,2023-01-31,1,Winter,23,1,Neutralized,Vehicle,29.0,Clear
EVT_135_04662,SGR_ZONE_135,2023-01-31,1,Winter,23,1,Retreated,Unknown,47.0,Clear
EVT_135_04663,SGR_ZONE_135,2023-03-02,3,Spring,0,1,Retreated,Unknown,10.0,Cloudy
EVT_135_04664,SGR_ZONE_135,2023-03-02,3,Spring,22,1,Retreated,Unknown,7.0,Clear
EVT_135_04665,SGR_ZONE_135,2023-04-01,4,Spring,23,1,Retreated,Vehicle,26.0,Fog
EVT_135_04666,SGR_ZONE_135,2023-05-31,5,Spring,23,1,Retreated,Unknown,47.0,Cloudy
EVT_135_04667,SGR_ZONE_135,2023-07-30,7,Monsoon,0,0,Undetected,Foot Patrol,,Clear
EVT_135_04668,SGR_ZONE_135,2023-07-30,7,Monsoon,1,0,Undetected,Foot Patrol,,Fog
EVT_135_04669,SGR_ZONE_135,2023-09-28,9,Autumn,2,1,Retreated,Foot Patrol,29.0,Snow
EVT_135_04670,SGR_ZONE_135,2023-09-28,9,Autumn,23,1,Alert Triggered,Foot Patrol,41.0,Cloudy
EVT_135_04671,SGR_ZONE_135,2023-11-27,11,Autumn,0,1,Retreated,Vehicle,37.0,Snow
EVT_135_04672,SGR_ZONE_135,2023-12-27,12,Winter,23,1,Neutralized,Vehicle,48.0,Clear
EVT_135_04673,SGR_ZONE_135,2024-01-26,1,Winter,1,1,Retreated,Foot Patrol,58.0,Cloudy
EVT_135_04674,SGR_ZONE_135,2024-02-25,2,Winter,23,0,Undetected,Foot Patrol,,Clear
EVT_135_04675,SGR_ZONE_135,2024-04-25,4,Spring,0,1,Retreated,Unknown,27.0,Cloudy
EVT_135_04676,SGR_ZONE_135,2024-04-25,4,Spring,1,0,Undetected,Unknown,,Fog
EVT_135_04677,SGR_ZONE_135,2024-05-25,5,Spring,1,0,Undetected,Unknown,,Fog
EVT_135_04678,SGR_ZONE_135,2024-05-25,5,Spring,1,0,Undetected,Foot Patrol,,Clear
EVT_135_04679,SGR_ZONE_135,2024-06-24,6,Monsoon,4,0,Undetected,Unknown,,Fog
EVT_135_04680,SGR_ZONE_135,2024-06-24,6,Monsoon,2,0,Undetected,Foot Patrol,,Clear
EVT_135_04681,SGR_ZONE_135,2024-07-24,7,Monsoon,23,1,Neutralized,Unknown,22.0,Fog
EVT_135_04682,SGR_ZONE_135,2024-07-24,7,Monsoon,2,1,Alert Triggered,Vehicle,13.0,Fog
EVT_135_04683,SGR_ZONE_135,2024-07-24,7,Monsoon,22,1,Neutralized,Unknown,47.0,Clear
EVT_135_04684,SGR_ZONE_135,2024-10-22,10,Autumn,23,1,Retreated,Foot Patrol,58.0,Clear
EVT_135_04685,SGR_ZONE_135,2024-11-21,11,Autumn,0,1,Alert Triggered,Foot Patrol,18.0,Clear
EVT_135_04686,SGR_ZONE_135,2024-11-21,11,Autumn,23,1,Alert Triggered,Unknown,39.0,Cloudy
EVT_135_04687,SGR_ZONE_135,2024-11-21,11,Autumn,22,1,Retreated,Foot Patrol,53.0,Clear
EVT_136_04688,SGR_ZONE_136,2023-01-01,1,Winter,4,1,Alert Triggered,Vehicle,12.0,Cloudy
EVT_136_04689,SGR_ZONE_136,2023-01-01,1,Winter,0,0,Undetected,Foot Patrol,,Clear
EVT_136_04690,SGR_ZONE_136,2023-01-01,1,Winter,0,1,Retreated,Foot Patrol,51.0,Cloudy
EVT_136_04691,SGR_ZONE_136,2023-01-01,1,Winter,3,1,Retreated,Vehicle,29.0,Cloudy
EVT_136_04692,SGR_ZONE_136,2023-01-01,1,Winter,3,0,Undetected,Vehicle,,Cloudy
EVT_136_04693,SGR_ZONE_136,2023-01-31,1,Winter,2,1,Retreated,Foot Patrol,35.0,Clear
EVT_136_04694,SGR_ZONE_136,2023-01-31,1,Winter,22,1,Neutralized,Foot Patrol,31.0,Clear
EVT_136_04695,SGR_ZONE_136,2023-03-02,3,Spring,0,0,Undetected,Vehicle,,Fog
EVT_136_04696,SGR_ZONE_136,2023-03-02,3,Spring,1,1,Alert Triggered,Foot Patrol,49.0,Fog
EVT_136_04697,SGR_ZONE_136,2023-04-01,4,Spring,2,0,Undetected,Foot Patrol,,Fog
EVT_136_04698,SGR_ZONE_136,2023-04-01,4,Spring,1,1,Neutralized,Foot Patrol,34.0,Clear
EVT_136_04699,SGR_ZONE_136,2023-05-31,5,Spring,23,0,Undetected,Foot Patrol,,Cloudy
EVT_136_04700,SGR_ZONE_136,2023-07-30,7,Monsoon,0,1,Retreated,Foot Patrol,40.0,Clear
EVT_136_04701,SGR_ZONE_136,2023-07-30,7,Monsoon,23,1,Retreated,Foot Patrol,13.0,Fog
EVT_136_04702,SGR_ZONE_136,2023-07-30,7,Monsoon,1,1,Retreated,Vehicle,46.0,Fog
EVT_136_04703,SGR_ZONE_136,2023-09-28,9,Autumn,0,1,Alert Triggered,Vehicle,29.0,Clear
EVT_136_04704,SGR_ZONE_136,2023-10-28,10,Autumn,23,1,Retreated,Foot Patrol,19.0,Fog
EVT_136_04705,SGR_ZONE_136,2023-10-28,10,Autumn,0,1,Neutralized,Drone (Suspicious),50.0,Cloudy
EVT_136_04706,SGR_ZONE_136,2023-12-27,12,Winter,22,1,Alert Triggered,Foot Patrol,42.0,Snow
EVT_136_04707,SGR_ZONE_136,2023-12-27,12,Winter,2,1,Neutralized,Foot Patrol,5.0,Clear
EVT_136_04708,SGR_ZONE_136,2023-12-27,12,Winter,22,1,Alert Triggered,Foot Patrol,13.0,Fog
EVT_136_04709,SGR_ZONE_136,2024-01-26,1,Winter,2,1,Retreated,Foot Patrol,56.0,Cloudy
EVT_136_04710,SGR_ZONE_136,2024-02-25,2,Winter,3,0,Undetected,Vehicle,,Clear
EVT_136_04711,SGR_ZONE_136,2024-02-25,2,Winter,0,0,Undetected,Unknown,,Clear
EVT_136_04712,SGR_ZONE_136,2024-02-25,2,Winter,0,1,Neutralized,Unknown,51.0,Snow
EVT_136_04713,SGR_ZONE_136,2024-02-25,2,Winter,22,1,Retreated,Foot Patrol,17.0,Clear
EVT_136_04714,SGR_ZONE_136,2024-03-26,3,Spring,23,1,Retreated,Unknown,7.0,Fog
EVT_136_04715,SGR_ZONE_136,2024-03-26,3,Spring,1,1,Neutralized,Foot Patrol,17.0,Clear
EVT_136_04716,SGR_ZONE_136,2024-03-26,3,Spring,1,0,Undetected,Foot Patrol,,Cloudy
EVT_136_04717,SGR_ZONE_136,2024-10-22,10,Autumn,0,1,Retreated,Foot Patrol,28.0,Snow
EVT_137_04718,SGR_ZONE_137,2023-01-01,1,Winter,22,1,Retreated,Foot Patrol,55.0,Clear
EVT_137_04719,SGR_ZONE_137,2023-01-01,1,Winter,1,0,Undetected,Foot Patrol,,Clear
EVT_137_04720,SGR_ZONE_137,2023-01-01,1,Winter,2,1,Retreated,Unknown,17.0,Clear
EVT_137_04721,SGR_ZONE_137,2023-01-31,1,Winter,2,0,Undetected,Foot Patrol,,Fog
EVT_137_04722,SGR_ZONE_137,2023-01-31,1,Winter,1,0,Undetected,Vehicle,,Clear
EVT_137_04723,SGR_ZONE_137,2023-01-31,1,Winter,1,1,Alert Triggered,Vehicle,16.0,Cloudy
EVT_137_04724,SGR_ZONE_137,2023-01-31,1,Winter,0,0,Undetected,Foot Patrol,,Clear
EVT_137_04725,SGR_ZONE_137,2023-03-02,3,Spring,22,1,Retreated,Unknown,50.0,Clear
EVT_137_04726,SGR_ZONE_137,2023-03-02,3,Spring,0,0,Undetected,Foot Patrol,,Cloudy
EVT_137_04727,SGR_ZONE_137,2023-03-02,3,Spring,22,1,Retreated,Drone (Suspicious),32.0,Clear
EVT_137_04728,SGR_ZONE_137,2023-04-01,4,Spring,1,1,Retreated,Vehicle,59.0,Clear
EVT_137_04729,SGR_ZONE_137,2023-04-01,4,Spring,2,1,Retreated,Foot Patrol,57.0,Fog
EVT_137_04730,SGR_ZONE_137,2023-04-01,4,Spring,2,1,Alert Triggered,Foot Patrol,39.0,Snow
EVT_137_04731,SGR_ZONE_137,2023-04-01,4,Spring,0,0,Undetected,Foot Patrol,,Snow
EVT_137_04732,SGR_ZONE_137,2023-05-01,5,Spring,22,1,Neutralized,Drone (Suspicious),38.0,Clear
EVT_137_04733,SGR_ZONE_137,2023-05-01,5,Spring,0,1,Retreated,Foot Patrol,33.0,Cloudy
EVT_137_04734,SGR_ZONE_137,2023-05-31,5,Spring,0,1,Alert Triggered,Foot Patrol,30.0,Clear
EVT_137_04735,SGR_ZONE_137,2023-05-31,5,Spring,22,1,Alert Triggered,Foot Patrol,27.0,Clear
EVT_137_04736,SGR_ZONE_137,2023-06-30,6,Monsoon,23,1,Retreated,Foot Patrol,19.0,Cloudy
EVT_137_04737,SGR_ZONE_137,2023-06-30,6,Monsoon,1,1,Retreated,Unknown,22.0,Cloudy
EVT_137_04738,SGR_ZONE_137,2023-06-30,6,Monsoon,22,1,Neutralized,Vehicle,49.0,Clear
EVT_137_04739,SGR_ZONE_137,2023-10-28,10,Autumn,2,1,Retreated,Vehicle,18.0,Cloudy
EVT_137_04740,SGR_ZONE_137,2023-10-28,10,Autumn,23,1,Retreated,Foot Patrol,32.0,Fog
EVT_137_04741,SGR_ZONE_137,2023-10-28,10,Autumn,23,1,Retreated,Foot Patrol,15.0,Clear
EVT_137_04742,SGR_ZONE_137,2023-12-27,12,Winter,1,0,Undetected,Foot Patrol,,Cloudy
EVT_137_04743,SGR_ZONE_137,2023-12-27,12,Winter,1,0,Undetected,Foot Patrol,,Fog
EVT_137_04744,SGR_ZONE_137,2023-12-27,12,Winter,2,1,Retreated,Unknown,9.0,Clear
EVT_137_04745,SGR_ZONE_137,2023-12-27,12,Winter,0,1,Retreated,Foot Patrol,50.0,Clear
EVT_137_04746,SGR_ZONE_137,2023-12-27,12,Winter,0,0,Undetected,Unknown,,Clear
EVT_137_04747,SGR_ZONE_137,2024-01-26,1,Winter,0,0,Undetected,Unknown,,Snow
EVT_137_04748,SGR_ZONE_137,2024-01-26,1,Winter,1,1,Neutralized,Unknown,50.0,Clear
EVT_137_04749,SGR_ZONE_137,2024-01-26,1,Winter,23,1,Retreated,Drone (Suspicious),47.0,Cloudy
EVT_137_04750,SGR_ZONE_137,2024-02-25,2,Winter,0,1,Retreated,Unknown,17.0,Cloudy
EVT_137_04751,SGR_ZONE_137,2024-02-25,2,Winter,23,1,Retreated,Vehicle,39.0,Fog
EVT_137_04752,SGR_ZONE_137,2024-02-25,2,Winter,1,0,Undetected,Drone (Suspicious),,Cloudy
EVT_137_04753,SGR_ZONE_137,2024-02-25,2,Winter,23,1,Alert Triggered,Foot Patrol,37.0,Cloudy
EVT_137_04754,SGR_ZONE_137,2024-02-25,2,Winter,2,1,Retreated,Vehicle,43.0,Clear
EVT_137_04755,SGR_ZONE_137,2024-04-25,4,Spring,4,0,Undetected,Unknown,,Fog
EVT_137_04756,SGR_ZONE_137,2024-04-25,4,Spring,1,1,Neutralized,Vehicle,50.0,Cloudy
EVT_137_04757,SGR_ZONE_137,2024-05-25,5,Spring,22,1,Retreated,Foot Patrol,59.0,Clear
EVT_137_04758,SGR_ZONE_137,2024-05-25,5,Spring,4,1,Retreated,Foot Patrol,51.0,Snow
EVT_137_04759,SGR_ZONE_137,2024-05-25,5,Spring,3,1,Neutralized,Foot Patrol,15.0,Clear
EVT_137_04760,SGR_ZONE_137,2024-07-24,7,Monsoon,22,1,Retreated,Foot Patrol,24.0,Cloudy
EVT_137_04761,SGR_ZONE_137,2024-07-24,7,Monsoon,1,1,Retreated,Foot Patrol,55.0,Snow
EVT_138_04762,SGR_ZONE_138,2023-01-01,1,Winter,22,1,Neutralized,Foot Patrol,7.0,Clear
EVT_138_04763,SGR_ZONE_138,2023-01-31,1,Winter,2,1,Retreated,Vehicle,55.0,Clear
EVT_138_04764,SGR_ZONE_138,2023-04-01,4,Spring,23,1,Retreated,Foot Patrol,13.0,Clear
EVT_138_04765,SGR_ZONE_138,2023-04-01,4,Spring,0,0,Undetected,Unknown,,Clear
EVT_138_04766,SGR_ZONE_138,2023-04-01,4,Spring,0,0,Undetected,Foot Patrol,,Cloudy
EVT_138_04767,SGR_ZONE_138,2023-04-01,4,Spring,2,1,Alert Triggered,Unknown,20.0,Fog
EVT_138_04768,SGR_ZONE_138,2023-05-31,5,Spring,2,1,Alert Triggered,Foot Patrol,59.0,Clear
EVT_138_04769,SGR_ZONE_138,2023-05-31,5,Spring,3,0,Undetected,Unknown,,Clear
EVT_138_04770,SGR_ZONE_138,2023-05-31,5,Spring,23,1,Neutralized,Foot Patrol,54.0,Cloudy
EVT_138_04771,SGR_ZONE_138,2023-06-30,6,Monsoon,23,1,Neutralized,Unknown,10.0,Clear
EVT_138_04772,SGR_ZONE_138,2023-06-30,6,Monsoon,23,1,Retreated,Foot Patrol,50.0,Fog
EVT_138_04773,SGR_ZONE_138,2023-07-30,7,Monsoon,0,1,Alert Triggered,Foot Patrol,28.0,Cloudy
EVT_138_04774,SGR_ZONE_138,2023-07-30,7,Monsoon,22,0,Undetected,Vehicle,,Clear
EVT_138_04775,SGR_ZONE_138,2023-08-29,8,Monsoon,23,0,Undetected,Vehicle,,Cloudy
EVT_138_04776,SGR_ZONE_138,2023-08-29,8,Monsoon,22,1,Retreated,Unknown,15.0,Snow
EVT_138_04777,SGR_ZONE_138,2023-08-29,8,Monsoon,0,1,Alert Triggered,Vehicle,26.0,Cloudy
EVT_138_04778,SGR_ZONE_138,2023-09-28,9,Autumn,0,0,Undetected,Drone (Suspicious),,Clear
EVT_138_04779,SGR_ZONE_138,2023-09-28,9,Autumn,1,0,Undetected,Foot Patrol,,Cloudy
EVT_138_04780,SGR_ZONE_138,2023-12-27,12,Winter,3,1,Neutralized,Foot Patrol,24.0,Fog
EVT_138_04781,SGR_ZONE_138,2023-12-27,12,Winter,0,1,Alert Triggered,Foot Patrol,32.0,Cloudy
EVT_138_04782,SGR_ZONE_138,2023-12-27,12,Winter,0,1,Neutralized,Vehicle,5.0,Fog
EVT_138_04783,SGR_ZONE_138,2023-12-27,12,Winter,2,1,Neutralized,Foot Patrol,59.0,Snow
EVT_138_04784,SGR_ZONE_138,2024-01-26,1,Winter,22,1,Retreated,Foot Patrol,56.0,Clear
EVT_138_04785,SGR_ZONE_138,2024-01-26,1,Winter,1,1,Alert Triggered,Foot Patrol,18.0,Cloudy
EVT_138_04786,SGR_ZONE_138,2024-03-26,3,Spring,2,1,Alert Triggered,Foot Patrol,9.0,Cloudy
EVT_138_04787,SGR_ZONE_138,2024-03-26,3,Spring,1,1,Retreated,Vehicle,57.0,Clear
EVT_138_04788,SGR_ZONE_138,2024-03-26,3,Spring,3,0,Undetected,Vehicle,,Cloudy
EVT_138_04789,SGR_ZONE_138,2024-03-26,3,Spring,2,1,Retreated,Drone (Suspicious),8.0,Cloudy
EVT_138_04790,SGR_ZONE_138,2024-04-25,4,Spring,1,1,Retreated,Vehicle,31.0,Cloudy
EVT_138_04791,SGR_ZONE_138,2024-04-25,4,Spring,23,1,Alert Triggered,Foot Patrol,57.0,Cloudy
EVT_138_04792,SGR_ZONE_138,2024-04-25,4,Spring,22,1,Retreated,Foot Patrol,5.0,Cloudy
EVT_138_04793,SGR_ZONE_138,2024-04-25,4,Spring,3,0,Undetected,Drone (Suspicious),,Cloudy
EVT_138_04794,SGR_ZONE_138,2024-05-25,5,Spring,1,0,Undetected,Drone (Suspicious),,Cloudy
EVT_138_04795,SGR_ZONE_138,2024-05-25,5,Spring,22,1,Retreated,Unknown,53.0,Fog
EVT_138_04796,SGR_ZONE_138,2024-05-25,5,Spring,1,1,Retreated,Foot Patrol,49.0,Fog
EVT_138_04797,SGR_ZONE_138,2024-05-25,5,Spring,1,1,Retreated,Foot Patrol,54.0,Clear
EVT_138_04798,SGR_ZONE_138,2024-10-22,10,Autumn,23,0,Undetected,Foot Patrol,,Clear
EVT_138_04799,SGR_ZONE_138,2024-10-22,10,Autumn,1,1,Retreated,Foot Patrol,25.0,Clear
EVT_138_04800,SGR_ZONE_138,2024-10-22,10,Autumn,3,1,Retreated,Foot Patrol,39.0,Snow
EVT_138_04801,SGR_ZONE_138,2024-11-21,11,Autumn,23,1,Retreated,Foot Patrol,8.0,Clear
EVT_138_04802,SGR_ZONE_138,2024-11-21,11,Autumn,22,1,Retreated,Foot Patrol,42.0,Clear
EVT_139_04803,SGR_ZONE_139,2023-01-31,1,Winter,1,0,Undetected,Unknown,,Cloudy
EVT_139_04804,SGR_ZONE_139,2023-01-31,1,Winter,0,0,Undetected,Foot Patrol,,Cloudy
EVT_139_04805,SGR_ZONE_139,2023-01-31,1,Winter,22,1,Retreated,Unknown,42.0,Fog
EVT_139_04806,SGR_ZONE_139,2023-01-31,1,Winter,1,1,Neutralized,Unknown,43.0,Cloudy
EVT_139_04807,SGR_ZONE_139,2023-05-01,5,Spring,22,1,Alert Triggered,Foot Patrol,38.0,Fog
EVT_139_04808,SGR_ZONE_139,2023-05-01,5,Spring,0,0,Undetected,Unknown,,Cloudy
EVT_139_04809,SGR_ZONE_139,2023-05-01,5,Spring,4,0,Undetected,Unknown,,Clear
EVT_139_04810,SGR_ZONE_139,2023-05-01,5,Spring,0,0,Undetected,Vehicle,,Fog
EVT_139_04811,SGR_ZONE_139,2023-05-01,5,Spring,0,1,Retreated,Foot Patrol,56.0,Cloudy
EVT_139_04812,SGR_ZONE_139,2023-07-30,7,Monsoon,2,1,Neutralized,Foot Patrol,19.0,Cloudy
EVT_139_04813,SGR_ZONE_139,2023-07-30,7,Monsoon,0,1,Alert Triggered,Unknown,29.0,Cloudy
EVT_139_04814,SGR_ZONE_139,2023-08-29,8,Monsoon,0,1,Retreated,Foot Patrol,44.0,Clear
EVT_139_04815,SGR_ZONE_139,2023-08-29,8,Monsoon,23,1,Neutralized,Vehicle,21.0,Clear
EVT_139_04816,SGR_ZONE_139,2023-08-29,8,Monsoon,23,1,Retreated,Vehicle,34.0,Clear
EVT_139_04817,SGR_ZONE_139,2023-09-28,9,Autumn,0,1,Retreated,Unknown,10.0,Clear
EVT_139_04818,SGR_ZONE_139,2023-09-28,9,Autumn,23,0,Undetected,Foot Patrol,,Fog
EVT_139_04819,SGR_ZONE_139,2023-09-28,9,Autumn,3,1,Retreated,Unknown,7.0,Fog
EVT_139_04820,SGR_ZONE_139,2023-09-28,9,Autumn,1,1,Neutralized,Unknown,31.0,Clear
EVT_139_04821,SGR_ZONE_139,2023-10-28,10,Autumn,3,1,Retreated,Vehicle,41.0,Fog
EVT_139_04822,SGR_ZONE_139,2023-10-28,10,Autumn,22,1,Retreated,Unknown,58.0,Clear
EVT_139_04823,SGR_ZONE_139,2023-10-28,10,Autumn,1,0,Undetected,Unknown,,Clear
EVT_139_04824,SGR_ZONE_139,2024-02-25,2,Winter,0,1,Retreated,Foot Patrol,44.0,Snow
EVT_139_04825,SGR_ZONE_139,2024-02-25,2,Winter,1,0,Undetected,Unknown,,Cloudy
EVT_139_04826,SGR_ZONE_139,2024-02-25,2,Winter,4,1,Retreated,Foot Patrol,11.0,Fog
